,Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated, Losses $USD, Losses $Local, Damages in crops Ha., Duration (d), Education, Agriculture, Health sector, Water supply, Communications, Transportation, Power and Energy, Relief,Country, Education centers, Hospitals,Updated Event Name,Mapped Event Categories
17321,1993/00,DROUGHT,1,0,0,0,0,0,0,1800000,0,0,0,4750000,0,730,0,1,0,0,0,0,0,0,Uganda,0,0,DROUGHT,NATURAL DISASTERS
17322,1993/00,HAILSTORM,3,0,0,0,0,0,0,50000,0,0,0,4750000,0,2190,0,3,0,0,0,0,0,0,Uganda,0,0,HAILSTORM,HYDROLOGICAL
17323,1993/01,EPIDEMIC,1,39,0,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17325,1993/01,STORM,1,0,0,0,0,0,0,2000,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,STORM,HYDROLOGICAL
17326,1993/02,EPIDEMIC,1,3,1,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17330,1993/05,STORM,1,2,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,STORM,HYDROLOGICAL
17332,1993/07,EPIDEMIC,1,4,22,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17333,1994/00,EARTHQUAKE,4,8,0,0,0,0,0,50000,0,0,0,4750000,0,1,0,1,0,0,0,0,0,0,Uganda,0,0,EARTHQUAKE,NATURAL DISASTERS
17334,1994/01,EPIDEMIC,2,34,50,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17335,1994/02,EARTHQUAKE,2,8,0,0,2693,0,0,50000,0,0,0,4750000,0,1,0,1,0,0,0,0,0,0,Uganda,0,0,EARTHQUAKE,NATURAL DISASTERS
17336,1994/02,EPIDEMIC,1,6,0,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17337,1994/02,HAILSTORM,1,18,0,0,0,0,0,0,0,0,0,4750000,0,3,0,0,0,0,0,0,0,0,Uganda,0,0,HAILSTORM,HYDROLOGICAL
17338,1994/03,FLOOD,2,0,1,0,0,0,0,0,0,0,0,4750000,0,6,0,0,0,0,0,0,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17341,1994/04,ACCIDENT,1,65,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,ACCIDENT,TECHNICAL
17343,1994/04,OTHER,1,13,0,0,0,0,0,0,0,0,0,4750000,0,1,0,0,0,0,0,0,0,0,Uganda,0,0,OTHER,TECHNICAL
17344,1994/04,RAINSTORM,2,0,0,0,34,20,0,0,0,0,0,4750000,0,2,1,0,0,0,0,0,0,0,Uganda,1,0,RAIN,HYDROLOGICAL
17345,1994/05,ACCIDENT,1,3,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,ACCIDENT,TECHNICAL
17346,1994/05,FAMINE,4,448,0,0,0,0,0,0,0,0,0,4750000,0,1,0,0,0,0,0,0,0,0,Uganda,0,0,OTHER ,TECHNICAL
17348,1994/05,LANDSLIDE,2,14,3,0,0,0,0,0,150,0,0,4750000,2500,3,0,1,0,0,0,1,0,0,Uganda,0,0,LANDSLIDE,NATURAL DISASTERS
17349,1994/06,FAMINE,1,50,0,0,0,0,0,0,0,0,0,4750000,0,1,0,0,0,0,0,0,0,0,Uganda,0,0,OTHER ,TECHNICAL
17350,1994/07,EPIDEMIC,1,10,0,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17351,1994/07,FLOOD,1,1,0,0,0,0,0,0,0,0,0,4750000,0,6,0,0,0,0,0,0,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17353,1994/08,LIGHTNING,1,1,1,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,STORM,HYDROLOGICAL
17354,1994/09,LIGHTNING,2,3,6,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,STORM,HYDROLOGICAL
17355,1994/09,RAINSTORM,1,1,0,0,7,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,RAIN,HYDROLOGICAL
17356,1995/00,ACCIDENT,11,886,5554,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,9,0,0,Uganda,0,0,ACCIDENT,TECHNICAL
17357,1995/01,ANIMAL ATTACK,2,3,22,0,0,0,0,0,0,0,0,4750000,0,4.5,0,0,0,0,0,0,0,0,Uganda,0,0,ANIMAL,BIOLOGICAL
17358,1995/01,EPIDEMIC,3,21,3,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17359,1995/02,ANIMAL ATTACK,1,1,0,0,0,0,0,0,0,0,0,4750000,0,4.5,0,0,0,0,0,0,0,0,Uganda,0,0,ANIMAL,BIOLOGICAL
17360,1995/02,EPIDEMIC,1,15,0,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17362,1995/03,STORM,3,0,7,2,0,0,0,0,10,0,0,4750000,0,2,2,0,0,0,0,0,0,0,Uganda,2,0,STORM,HYDROLOGICAL
17364,1995/04,LANDSLIDE,1,0,1,0,0,0,0,0,0,0,0,4750000,0,3,0,0,0,0,0,0,0,0,Uganda,0,0,LANDSLIDE,NATURAL DISASTERS
17365,1995/04,LIGHTNING,1,1,0,0,0,0,0,0,0,0,0,4750000,0,2,0,1,0,0,0,0,0,0,Uganda,0,0,STORM,HYDROLOGICAL
17366,1995/04,RAINSTORM,1,0,8,0,10,0,0,0,0,0,0,4750000,0,2,1,0,0,0,0,0,0,0,Uganda,2,0,RAIN,HYDROLOGICAL
17368,1995/05,FIRE,1,0,0,0,15,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,FIRE,EXPLOSION
17369,1995/05,FLOOD,1,0,0,0,0,0,0,0,161,0,0,4750000,0,6,0,0,0,0,0,0,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17370,1995/05,STORM,3,1,1,0,0,13,0,95,0,0,0,4750000,0,2,2,0,0,0,0,0,0,0,Uganda,6,0,STORM,HYDROLOGICAL
17371,1995/06,EPIDEMIC,2,11,20,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17372,1995/06,FLOOD,1,9,0,0,0,0,0,0,0,0,0,4750000,0,6,0,1,0,0,0,0,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17373,1995/09,STORM,2,1,2,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,STORM,HYDROLOGICAL
17374,1995/11,EPIDEMIC,1,0,10,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17376,1996/02,ANIMAL ATTACK,1,1,0,0,0,0,0,0,0,0,0,4750000,0,4.5,0,0,0,0,0,0,0,0,Uganda,0,0,ANIMAL,BIOLOGICAL
17378,1996/03,EPIDEMIC,1,30,120,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17381,1996/04,STORM,1,0,0,0,1,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,STORM,HYDROLOGICAL
17382,1996/05,ACCIDENT,1,6,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,ACCIDENT,TECHNICAL
17383,1996/08,EPIDEMIC,1,0,0,0,0,0,0,40,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17384,1996/09,EPIDEMIC,5,28,16,0,0,0,0,500,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17386,1996/09,LANDSLIDE,1,0,0,0,0,0,0,0,300,0,0,4750000,0,3,0,0,0,0,0,0,0,0,Uganda,0,0,LANDSLIDE,NATURAL DISASTERS
17387,1996/12,FIRE,1,0,0,0,0,0,0,0,3,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,FIRE,EXPLOSION
17388,1997/00,LANDSLIDE,5,100,0,0,97,0,0,0,0,0,0,4750000,0,3,0,0,0,0,0,0,0,0,Uganda,0,0,LANDSLIDE,NATURAL DISASTERS
17389,1997/00,STORM,1,58,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,STORM,HYDROLOGICAL
17390,1997/01,EPIDEMIC,1,7,0,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17391,1997/01,FIRE,1,1,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,FIRE,EXPLOSION
17392,1997/03,ACCIDENT,1,7,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,ACCIDENT,TECHNICAL
17394,1997/03,FLOOD,1,8,0,0,0,0,0,0,0,0,0,4750000,0,6,0,0,0,0,0,0,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17395,1997/03,STORM,1,7,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,STORM,HYDROLOGICAL
17396,1997/04,EPIDEMIC,1,3,0,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17398,1997/04,FLOOD,3,0,0,0,0,31,0,100,0,0,0,4750000,0,1,0,0,0,0,0,2,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17400,1997/04,STORM,1,0,0,0,15,0,0,0,0,0,0,4750000,0,2,0,1,0,0,0,0,0,0,Uganda,0,0,STORM,HYDROLOGICAL
17401,1997/05,DROWNING,1,10,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,RAIN,HYDROLOGICAL
17402,1997/05,FIRE,1,0,0,0,2,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,FIRE,EXPLOSION
17404,1997/07,DROWNING,1,5,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,RAIN,HYDROLOGICAL
17406,1997/08,FAMINE,1,5,0,0,0,0,0,0,0,0,0,4750000,0,1,0,0,0,0,0,0,0,0,Uganda,0,0,OTHER ,TECHNICAL
17408,1997/09,FIRE,1,0,0,0,0,0,0,6000,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,FIRE,EXPLOSION
17409,1997/09,LIGHTNING,1,3,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,STORM,HYDROLOGICAL
17410,1997/09,RAINSTORM,2,0,0,0,87,0,0,267,0,0,0,4750000,1500,2,1,1,0,0,0,0,0,0,Uganda,1,0,RAIN,HYDROLOGICAL
17412,1997/11,LANDSLIDE,1,29,0,0,0,0,0,0,0,0,0,4750000,0,3,0,1,0,0,0,0,0,0,Uganda,0,0,LANDSLIDE,NATURAL DISASTERS
17413,1998/00,DROUGHT,1,0,0,0,0,0,0,190000,0,0,0,4750000,0,730,0,1,0,0,0,0,0,0,Uganda,0,0,DROUGHT,NATURAL DISASTERS
17414,1998/01,EPIDEMIC,1,10,17,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17415,1998/01,FLOOD,1,0,0,0,0,0,0,0,6,0,0,4750000,0,6,0,0,0,0,0,0,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17416,1998/02,DROWNING,1,7,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,RAIN,HYDROLOGICAL
17417,1998/03,ACCIDENT,2,16,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,ACCIDENT,TECHNICAL
17418,1998/03,EPIDEMIC,4,162,632,0,0,0,0,0,0,0,0,4750000,0,255.5,0,1,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17420,1998/03,FLOOD,2,0,0,0,0,50,0,0,0,0,0,4750000,0,6,0,0,0,0,0,1,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17422,1998/03,RAINSTORM,1,0,0,0,1,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,RAIN,HYDROLOGICAL
17423,1998/04,EPIDEMIC,3,51,226,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17424,1998/04,FIRE,1,0,0,0,1,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,FIRE,EXPLOSION
17425,1998/05,ANIMAL ATTACK,1,2,0,0,0,0,0,0,0,0,0,4750000,0,4.5,0,0,0,0,0,0,0,0,Uganda,0,0,ANIMAL,BIOLOGICAL
17426,1998/05,EPIDEMIC,4,20,37,0,0,0,0,40000,0,0,0,4750000,0,255.5,1,0,0,0,0,0,0,0,Uganda,46,0,EPIDEMIC,HEALTH
17427,1998/05,FAMINE,1,0,0,0,0,0,0,0,0,1700,0,4750000,0,1,0,0,0,0,0,0,0,0,Uganda,0,0,OTHER ,TECHNICAL
17428,1998/05,FLOOD,3,10,0,0,0,1,0,111,0,0,0,4750000,679,6,0,1,0,0,0,2,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17429,1998/05,LANDSLIDE,1,5,0,0,0,0,0,0,0,0,0,4750000,0,3,0,1,0,0,0,0,0,0,Uganda,0,0,LANDSLIDE,NATURAL DISASTERS
17430,1998/06,ANIMAL ATTACK,1,1,0,0,0,0,0,0,0,0,0,4750000,0,4.5,0,0,0,0,0,0,0,0,Uganda,0,0,ANIMAL,BIOLOGICAL
17431,1998/06,EPIDEMIC,1,5,10,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17432,1998/06,FLOOD,1,0,0,0,65,200,0,0,0,0,0,4750000,0,6,0,0,0,0,0,0,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17433,1998/07,DROWNING,1,2,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,RAIN,HYDROLOGICAL
17435,1998/07,FLOOD,1,1,0,0,1,0,0,0,0,0,0,4750000,0,6,0,0,0,0,0,0,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17436,1998/09,HAILSTORM,1,0,0,0,0,0,0,0,3700,0,0,4750000,1880,3,0,1,0,0,0,0,0,0,Uganda,0,0,HAILSTORM,HYDROLOGICAL
17437,1998/09,LIGHTNING,1,7,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,STORM,HYDROLOGICAL
17438,1998/10,DROWNING,4,24,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,RAIN,HYDROLOGICAL
17441,1998/10,FLOOD,3,1,2,0,0,0,0,0,0,0,0,4750000,0,6,0,1,0,0,0,2,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17442,1998/10,HAILSTORM,2,0,0,0,0,1,0,2,0,0,0,4750000,1000,3,0,1,0,0,0,0,0,0,Uganda,0,0,HAILSTORM,HYDROLOGICAL
17443,1998/10,LIGHTNING,2,7,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,STORM,HYDROLOGICAL
17444,1998/10,STORM,2,0,0,0,0,15,0,0,0,0,0,4750000,250,2,1,1,0,0,0,0,0,0,Uganda,15,0,STORM,HYDROLOGICAL
17447,1998/11,LIGHTNING,1,4,0,0,0,0,0,10,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,STORM,HYDROLOGICAL
17448,1998/11,STORM,1,0,3,0,0,0,0,0,0,0,0,4750000,0,2,1,0,0,0,0,0,0,0,Uganda,1,0,STORM,HYDROLOGICAL
17449,1999/01,ACCIDENT,3,55,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,ACCIDENT,TECHNICAL
17450,1999/01,EPIDEMIC,3,3,48,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17451,1999/01,FAMINE,1,0,0,0,0,0,0,1500,0,0,0,4750000,0,1,0,0,0,0,0,0,0,0,Uganda,0,0,OTHER ,TECHNICAL
17452,1999/02,EPIDEMIC,1,9,0,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17453,1999/02,FLOOD,1,0,4,0,0,0,0,0,0,0,0,4750000,0,6,0,0,0,0,0,0,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17454,1999/03,ANIMAL ATTACK,1,0,0,0,0,0,0,400,0,0,0,4750000,0,4.5,0,0,0,0,0,0,0,0,Uganda,0,0,ANIMAL,BIOLOGICAL
17455,1999/03,EPIDEMIC,1,0,5,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17456,1999/03,FIRE,1,0,0,0,0,0,0,0,0,6000,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,FIRE,EXPLOSION
17457,1999/03,STORM,1,1,2,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,STORM,HYDROLOGICAL
17458,1999/06,EPIDEMIC,4,90,67,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17462,1999/08,DROWNING,1,30,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,RAIN,HYDROLOGICAL
17463,1999/08,EPIDEMIC,3,20,102,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17465,1999/08,FLOOD,4,0,0,0,0,5,0,1,0,0,0,4750000,0,6,0,0,0,0,0,0,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17466,1999/09,EPIDEMIC,2,20,20,6,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17467,1999/09,FLOOD,1,0,0,0,80,0,0,0,0,0,0,4750000,0,6,0,0,0,0,0,0,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17470,1999/11,ANIMAL ATTACK,1,3,0,0,0,0,0,0,0,0,0,4750000,0,4.5,0,0,0,0,0,0,0,0,Uganda,0,0,ANIMAL,BIOLOGICAL
17471,1999/11,EPIDEMIC,3,13,68,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17472,1999/11,FLOOD,2,12,0,0,0,0,0,0,0,0,0,4750000,0,6,0,0,0,0,0,0,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17473,1999/12,ACCIDENT,1,1527,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,ACCIDENT,TECHNICAL
17474,1999/12,EPIDEMIC,3,13,44,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17475,1999/12,FLOOD,1,1,0,0,0,0,0,0,0,0,0,4750000,0,6,0,0,0,0,0,0,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17480,2000/01,FLOOD,1,2,0,0,0,0,0,0,0,0,0,4750000,0,6,0,0,0,0,0,0,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17481,2000/01,STORM,1,0,0,0,24,0,0,0,100,0,0,4750000,0,2,0,0,0,0,0,0,1,0,Uganda,0,0,STORM,HYDROLOGICAL
17483,2000/02,FIRE,1,0,0,0,27,0,0,0,20,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,FIRE,EXPLOSION
17484,2000/03,EPIDEMIC,4,22,225,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17485,2000/05,EPIDEMIC,2,32,0,0,0,0,0,115,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17488,2000/06,EPIDEMIC,1,1,0,0,0,0,0,114,0,0,0,4750000,0,14,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17490,2000/07,EPIDEMIC,3,12,7,0,0,0,0,31,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17491,2000/07,FAMINE,7,0,0,0,0,0,0,274384,0,0,0,4750000,0,1,0,0,0,0,0,0,0,0,Uganda,0,0,OTHER ,TECHNICAL
17493,2000/09,EPIDEMIC,1,7,19,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17494,2000/09,FAMINE,1,0,0,0,0,0,0,3000,0,0,0,4750000,0,1,0,0,0,0,0,0,0,0,Uganda,0,0,OTHER ,TECHNICAL
17496,2000/12,ACCIDENT,47,3353,9844,0,0,0,0,0,0,0,0,4750000,0,2,42,35,42,0,0,42,0,0,Uganda,0,0,ACCIDENT,TECHNICAL
17497,2001/01,ACCIDENT,2,104,553,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,1,0,0,Uganda,0,0,ACCIDENT,TECHNICAL
17498,2001/01,DROWNING,1,2,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,RAIN,HYDROLOGICAL
17499,2001/01,FIRE,1,2,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,FIRE,EXPLOSION
17501,2001/02,DROWNING,1,2,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,RAIN,HYDROLOGICAL
17502,2001/02,EPIDEMIC,2,20,0,0,0,0,0,170,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17503,2001/02,FIRE,1,0,0,0,12,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,FIRE,EXPLOSION
17504,2001/03,ANIMAL ATTACK,1,0,3,0,0,0,0,0,0,0,0,4750000,0,4.5,0,1,0,0,0,0,0,0,Uganda,0,0,ANIMAL,BIOLOGICAL
17505,2001/03,DROWNING,1,8,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,RAIN,HYDROLOGICAL
17506,2001/03,EPIDEMIC,2,1,0,0,0,0,0,0,20,0,0,4750000,70,255.5,0,1,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17509,2001/04,LANDSLIDE,2,5,0,0,50,0,0,300,0,0,0,4750000,0,14,0,0,0,0,0,0,0,0,Uganda,0,0,LANDSLIDE,NATURAL DISASTERS
17510,2001/05,DROWNING,1,2,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,RAIN,HYDROLOGICAL
17512,2001/05,FLOOD,4,1,0,0,0,40,0,100,880,0,0,4750000,0,6,0,0,0,0,0,0,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17513,2001/05,LANDSLIDE,2,2,0,0,0,0,0,14,0,0,0,4750000,0,3,0,0,0,0,0,0,0,0,Uganda,0,0,LANDSLIDE,NATURAL DISASTERS
17515,2001/07,DROWNING,1,10,0,0,0,0,0,14,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,RAIN,HYDROLOGICAL
17516,2001/07,EPIDEMIC,1,3,0,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17517,2001/07,FIRE,2,3,7,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,FIRE,EXPLOSION
17518,2001/07,HAILSTORM,1,0,0,0,0,0,0,900,0,0,0,4750000,0,3,0,0,0,0,0,0,0,0,Uganda,0,0,HAILSTORM,HYDROLOGICAL
17519,2001/07,LIGHTNING,1,1,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,STORM,HYDROLOGICAL
17520,2001/09,DROWNING,1,2,30,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,RAIN,HYDROLOGICAL
17521,2001/09,EPIDEMIC,1,24,0,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,0,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17522,2001/09,FIRE,1,2,0,0,0,0,0,0,0,0,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,FIRE,EXPLOSION
17523,2001/09,FLOOD,2,0,0,0,0,20,0,0,0,0,0,4750000,0,6,0,1,0,0,0,0,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17524,2001/09,STORM,1,0,1,0,0,0,0,0,0,40,0,4750000,0,2,0,0,0,0,0,0,0,0,Uganda,0,0,STORM,HYDROLOGICAL
17526,2001/10,LANDSLIDE,3,0,0,0,0,0,0,1956,0,0,0,4750000,0,3,3,2,0,0,0,0,0,0,Uganda,2,0,LANDSLIDE,NATURAL DISASTERS
17527,2001/11,LANDSLIDE,3,18,12,0,0,0,0,3356,2000,0,0,4750000,0,3,0,0,0,0,0,0,0,0,Uganda,0,0,LANDSLIDE,NATURAL DISASTERS
17528,2001/12,ACCIDENT,56,1570,9969,0,0,0,0,0,0,0,0,4750000,0,2,28,27,29,0,0,48,0,0,Uganda,0,0,ACCIDENT,TECHNICAL
17529,2001/12,FLOOD,1,32,333,0,0,0,0,0,0,0,0,4750000,0,6,0,0,0,0,0,0,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
17530,2002/00,ACCIDENT,53,1708,10558,0,0,0,0,0,0,0,0,4750000,0,2,0,1,0,0,0,50,0,0,Uganda,0,0,ACCIDENT,TECHNICAL
17531,2002/00,EPIDEMIC,1,149,228,0,0,0,0,0,0,0,0,4750000,0,255.5,0,0,0,0,0,1,0,0,Uganda,0,0,EPIDEMIC,HEALTH
17532,2002/00,FLOOD,1,103,63,0,0,0,0,0,0,0,0,4750000,0,6,0,0,0,0,0,1,0,0,Uganda,0,0,FLOOD,HYDROLOGICAL
